time,latitude,longitude,temperature,gas1,gas2,voc,humidity,light,sound
498,0.723123319,0.818566846,0.700013961,0.075905504,0.488351544,0.757968275,0.528557995,0.280638297,0.415673242
499,0.930618394,0.498506993,0.858159663,0.796925985,0.669998382,0.33241865,0.949522126,0.348702685,0.628479231
500,0.044810547,0.271318738,0.664065919,0.190901915,0.503050667,0.544377745,0.451181378,0.376461696,0.270114211
501,0.85777303,0.64102301,0.877996317,0.125805951,0.141169785,0.356938647,0.918474265,0.974161423,0.195088696
502,0.22389056,0.14851013,0.564505875,0.896545002,0.252503393,0.737924482,0.342519977,0.009784674,0.350557186
503,0.832544187,0.320157907,0.233826511,0.716716408,0.970555668,0.954345951,0.919455313,0.308814753,0.97308542
504,0.992389801,0.012205936,0.648005843,0.119260442,0.748468771,0.039348234,0.87410742,0.175477051,0.690723846
505,0.836182966,0.1374472,0.505233043,0.88591769,0.569400764,0.793694904,0.90734879,0.467899735,0.756703381
506,0.773476392,0.140815695,0.322414301,0.827332429,0.284084932,0.503422608,0.514541249,0.082863217,0.770153592
507,0.40919153,0.082365446,0.404143709,0.378229986,0.12212203,0.344013653,0.463504079,0.305677329,0.645346341
508,0.144147093,0.275324791,0.085563479,0.357001534,0.204262558,0.274388116,0.569655911,0.785278126,0.00439823
509,0.309743476,0.570830985,0.420608514,0.155011482,0.485403136,0.266411322,0.156653514,0.992763144,0.960866265
510,0.593945777,0.732131015,0.96318629,0.411218172,0.002785209,0.903288354,0.56084997,0.524207921,0.734366665
511,0.516971773,0.78621585,0.73121334,0.950684064,0.068816011,0.061728417,0.850123005,0.992048394,0.255466564
512,0.691744838,0.193758129,0.362313207,0.552783924,0.331300456,0.25174962,0.594019411,0.465957394,0.522210549
513,0.644144303,0.178523844,0.272742633,0.19375967,0.593998845,0.210245701,0.239787271,0.640245224,0.64356501
514,0.362300399,0.197288921,0.483342687,0.584783536,0.414304303,0.35792317,0.049052689,0.671903931,0.444142375
515,0.153184042,0.663621143,0.063490252,0.191559595,0.116311759,0.742889482,0.190893742,0.375667102,0.363375586
516,0.567695654,0.981981865,0.420239149,0.964728907,0.936164449,0.503824209,0.787038742,0.616127131,0.13403092
517,0.558324667,0.099862794,0.433844706,0.931667396,0.886784318,0.252886981,0.559208972,0.327362494,0.981238495
518,0.331922995,0.768731562,0.527891969,0.511950663,0.665870779,0.978791438,0.729598265,0.155914039,0.265032943
519,0.748434488,0.089076667,0.04566545,0.825073948,0.365732765,0.600327775,0.461989988,0.132175379,0.275969141
520,0.34739654,0.342199663,0.321316013,0.708506421,0.232275896,0.043823554,0.53170526,0.401580945,0.2211926
521,0.590870829,0.129341903,0.799119442,0.985109882,0.312570172,0.545018706,0.047219757,0.532538024,0.19388852
522,0.474682696,0.601480286,0.538159962,0.051541353,0.015215427,0.798273086,0.950897509,0.050614853,0.375570203
523,0.60868291,0.911906378,0.825229587,0.953113773,0.213292617,0.049090571,0.838291187,0.718061541,0.878129235
524,0.580472306,0.015594854,0.873683026,0.570991609,0.433365656,0.519389808,0.441827666,0.520561859,0.222164771
525,0.449579806,0.693099817,0.611787022,0.756098963,0.701433176,0.035866947,0.784647413,0.198887866,0.790667304
526,0.848133441,0.461469092,0.528620001,0.755872296,0.190481756,0.42384504,0.327100685,0.479807828,0.856702424
527,0.397396066,0.73236685,0.701532263,0.651253871,0.551718466,0.87885843,0.40566625,0.090368438,0.796123842
528,0.485961822,0.156549235,0.569787396,0.267070718,0.665762394,0.903500242,0.238044997,0.246683179,0.513054458
529,0.584995974,0.80573378,0.058169198,0.114537838,0.495781356,0.691396493,0.897083366,0.410055184,0.033500827
530,0.99410809,0.257515736,0.053487173,0.377677583,0.783561799,0.559611422,0.595659985,0.527370043,0.029421916
531,0.597216715,0.535759072,0.298199921,0.978307628,0.594761682,0.899891087,0.896011559,0.392077982,0.839843795
532,0.382886682,0.570545844,0.457433117,0.954269765,0.266557601,0.443059791,0.743526526,0.499187433,0.140078674
533,0.818940625,0.383461114,0.316848234,0.159216812,0.920646031,0.292001401,0.285389264,0.385728663,0.301504999
534,0.552586311,0.554401684,0.573252278,0.200389355,0.031247508,0.36550911,0.272485927,0.278714149,0.584177034
535,0.352045281,0.744243661,0.666114431,0.059303014,0.774854818,0.110693024,0.393963213,0.113786336,0.794311402
536,0.179967602,0.453094241,0.886972048,0.299651776,0.742291498,0.682072068,0.11905009,0.637702278,0.009216532
537,0.67113646,0.196346086,0.313050102,0.600449891,0.105729028,0.681772224,0.159781403,0.251249175,0.142953285
538,0.848905628,0.427205626,0.58713274,0.707657277,0.095018485,0.944238464,0.402623531,0.651414128,0.193804875
539,0.553258598,0.611909253,0.573752694,0.285319768,0.917377059,0.923044469,0.913068514,0.162492131,0.782479228
540,0.535773708,0.979333753,0.321698287,0.695478902,0.956018459,0.794934205,0.401459732,0.294060884,0.081635665
541,0.245385168,0.516174526,0.565565646,0.613390326,0.093216885,0.213717416,0.481183065,0.322299641,0.173930819
542,0.935644476,0.754461806,0.830214005,0.878030293,0.982210102,0.800593491,0.288927311,0.597237695,0.259810448
543,0.754512044,0.651859162,0.721944004,0.219398412,0.133876752,0.729294834,0.677981927,0.156608702,0.19609892
544,0.03989604,0.824423914,0.561142406,0.585742489,0.407275052,0.512593875,0.562935595,0.595186355,0.627246164
545,0.627041299,0.331616784,0.930954911,0.093972983,0.641784136,0.217611104,0.435859818,0.674648055,0.888491718
546,0.177024927,0.861585493,0.830690407,0.240515122,0.280968688,0.061500794,0.929449085,0.023720852,0.061737888
547,0.104115411,0.313817205,0.656037377,0.113899449,0.517400263,0.898574383,0.748489151,0.419216497,0.574664766
548,0.265595635,0.173004828,0.689789786,0.168796484,0.155485804,0.309737433,0.872353577,0.043910857,0.195948651
549,0.436902804,0.491587377,0.54349729,0.37690682,0.764000704,0.231667768,0.431228243,0.555616417,0.842945406
550,0.023308698,0.799442511,0.048487476,0.516747963,0.277567352,0.70089457,0.254534584,0.956765093,0.108049649
551,0.433521289,0.937097239,0.559144883,0.352067719,0.359357833,0.872208403,0.792796117,0.614012024,0.15833397
552,0.217739879,0.579689741,0.168511911,0.253988656,0.552030101,0.433653798,0.603833218,0.697165762,0.06131874
553,0.621459467,0.1122191,0.261760567,0.979865526,0.683075591,0.789248519,0.037161981,0.251574844,0.810407938
554,0.433090775,0.81473561,0.842714281,0.978344089,0.498783697,0.628661635,0.797930867,0.037498411,0.10556226
555,0.550313234,0.667063108,0.902435183,0.825852657,0.05077524,0.358072132,0.355869715,0.991960592,0.823932917
556,0.806977229,0.937256559,0.897679076,0.962279679,0.320878639,0.204080641,0.12300983,0.644392518,0.144438569
557,0.443399293,0.132102942,0.467148308,0.974357191,0.876052081,0.44070153,0.98998766,0.452341864,0.329410175
558,0.339896046,0.681496268,0.852077863,0.917754124,0.003037739,0.888469313,0.537126486,0.625761408,0.957966089
559,0.966380806,0.648608933,0.884642063,0.60111241,0.885382374,0.042904716,0.700190033,0.45555659,0.068244315
560,0.880752092,0.70455713,0.782830827,0.648828185,0.989922887,0.402915399,0.355840791,0.511898276,0.455571213
561,0.404619488,0.312591438,0.552759578,0.548842087,0.57983253,0.643385743,0.827955412,0.624201828,0.067638099
562,0.777993068,0.959026089,0.884447729,0.360152447,0.588051337,0.50373473,0.003388494,0.684128462,0.624660546
563,0.125854272,0.950712937,0.662749221,0.741051311,0.903573552,0.103793036,0.428381313,0.98528075,0.193892924
564,0.105416907,0.698820618,0.221247542,0.363962143,0.480257574,0.876388775,0.148293228,0.989485782,0.807640085
565,0.990884915,0.018680369,0.543087046,0.56748404,0.395547519,0.627955973,0.423198775,0.416050141,0.812667895
566,0.200237948,0.587778594,0.305908866,0.609715349,0.618236021,0.575131337,0.293507701,0.567290323,0.124785043
567,0.743879751,0.561938125,0.110210003,0.000461544,0.040710835,0.113643667,0.608837522,0.059042571,0.222747116
568,0.06427866,0.271605771,0.779631303,0.392065004,0.606975931,0.757810662,0.789062459,0.637525931,0.074428092
569,0.887308139,0.937166104,0.467082477,0.960583503,0.412662121,0.937100993,0.096160365,0.800438123,0.671059759
570,0.557426634,0.335117852,0.831174618,0.70022553,0.958638651,0.635769094,0.497273364,0.257313203,0.351913545
571,0.255650521,0.701299885,0.379448694,0.546397817,0.572164385,0.049753443,0.27283415,0.543905828,0.907893104
572,0.455075948,0.192272615,0.283513065,0.773506473,0.799070298,0.456736329,0.971102141,0.382401173,0.988635124
573,0.076529975,0.086844959,0.80019468,0.53753697,0.776229128,0.899601712,0.345437645,0.614574821,0.846214103
574,0.95764755,0.542181643,0.32728842,0.321791644,0.007698948,0.92197255,0.28931883,0.146104608,0.651673473
575,0.831346321,0.193050637,0.051286565,0.199436252,0.050129378,0.443318971,0.707040765,0.931896298,0.947063236
576,0.808513818,0.281007085,0.667422184,0.730359618,0.946384138,0.820027657,0.724962206,0.317815953,0.381605286
577,0.127628796,0.660734793,0.121741684,0.729500498,0.680163993,0.01410903,0.58224066,0.290294102,0.724861254
578,0.549740985,0.648515853,0.293243312,0.989063282,0.42898553,0.557579452,0.985102212,0.668861863,0.329464572
579,0.747561946,0.07203402,0.925320227,0.017331738,0.617623265,0.455547194,0.72526897,0.226881377,0.613894781
580,0.754594175,0.025281453,0.260395004,0.669769627,0.210453839,0.019378289,0.395923894,0.714795075,0.195838633
581,0.405794309,0.176675536,0.328489527,0.606129439,0.950587747,0.386035845,0.078181096,0.388338969,0.089991839
582,0.50182369,0.644625808,0.918573846,0.762217006,0.593414209,0.685139426,0.693027311,0.039376205,0.704562369
583,0.75870873,0.547121401,0.555833889,0.339544508,0.507794384,0.306071648,0.805119501,0.058987934,0.082046007
584,0.168992674,0.990453249,0.575662464,0.409195444,0.30961553,0.382266227,0.60092127,0.537819448,0.704625335
585,0.260326365,0.541730485,0.498497178,0.873093484,0.755554896,0.105122806,0.445253258,0.066360622,0.261318725
586,0.020085086,0.893514911,0.117701485,0.299222017,0.726672071,0.067602944,0.467856445,0.352073992,0.1023498
587,0.677734537,0.401468617,0.164516207,0.590283069,0.854926635,0.894531648,0.314293682,0.908485406,0.193792826
588,0.310346909,0.894991788,0.369020428,0.378848095,0.400875189,0.139128369,0.153789494,0.319684624,0.586721298
589,0.568843908,0.457633617,0.730252765,0.882939179,0.22086111,0.502849833,0.181465712,0.328150208,0.816582845
590,0.538556649,0.222501782,0.611494799,0.683596015,0.436737142,0.668169997,0.142524227,0.220462106,0.674157093
591,0.483680844,0.429128319,0.324514017,0.211234456,0.23542133,0.964229477,0.790027617,0.703230191,0.958755873
592,0.522048497,0.04671841,0.623834852,0.538727488,0.412530989,0.83782351,0.678365564,0.899054052,0.921290159
593,0.825238757,0.43230455,0.219968077,0.172398271,0.236210123,0.567926573,0.611198914,0.001029048,0.654864873
594,0.668082795,0.012513684,0.237932079,0.207624787,0.668052147,0.758016079,0.600529494,0.13529681,0.384902001
595,0.403975147,0.168016872,0.086945873,0.299628117,0.007585897,0.463249897,0.570455022,0.608351161,0.457202036
596,0.190132483,0.565829373,0.435787396,0.037971435,0.891760907,0.116187482,0.645500848,0.508760703,0.455760875
597,0.10822542,0.548539688,0.168815806,0.461800067,0.725499527,0.794484098,0.55737862,0.219809958,0.13045443
598,0.239609704,0.538612346,0.858537329,0.500696445,0.935667502,0.722835451,0.646722544,0.034851462,0.38234706
599,0.639679298,0.067132734,0.484601817,0.022931636,0.564113643,0.335218542,0.592039176,0.286745292,0.120806421
600,0.791935769,0.54442502,0.955510255,0.883403279,0.562582532,0.5297162,0.322732289,0.987831844,0.563854864
601,0.126762506,0.461995801,0.610396447,0.707113978,0.484446431,0.304063076,0.723271067,0.514611168,0.42009567
602,0.796711358,0.310087376,0.633107851,0.911440548,0.701442328,0.488806694,0.019986516,0.626648263,0.421446282
603,0.971778779,0.718663055,0.965354999,0.168927856,0.646427555,0.975913097,0.15476234,0.631559731,0.921577061
604,0.723719172,0.485163863,0.158395275,0.946598713,0.910359193,0.962008486,0.771217091,0.326670977,0.371197198
605,0.507538877,0.287011809,0.834556989,0.282595706,0.439360408,0.098970659,0.397125461,0.058161387,0.306779923
606,0.365267058,0.137862864,0.80869809,0.581892507,0.417249716,0.250650426,0.110683079,0.220964762,0.923272032
607,0.322875662,0.448720863,0.068564232,0.473325767,0.023523422,0.559351831,0.890431111,0.840544901,0.748878606
608,0.737884221,0.847659208,0.539606392,0.234828812,0.647778358,0.034894556,0.905287861,0.988447678,0.659766408
609,0.88457873,0.039486394,0.237378718,0.936236827,0.855591017,0.664021749,0.376560369,0.356125567,0.896358064
610,0.223940242,0.834710138,0.730960452,0.497052802,0.808770413,0.812877332,0.41297396,0.612530204,0.559054067
611,0.056563347,0.623958913,0.439259664,0.669661742,0.247197756,0.381639055,0.661273568,0.647840792,0.553678912
612,0.928896475,0.581660116,0.710117751,0.934267915,0.101086187,0.949373198,0.026263058,0.360547789,0.760431326
613,0.646565457,0.498979758,0.000923949,0.335238172,0.94186756,0.002336206,0.034691664,0.168772822,0.505239935
614,0.149723765,0.675183111,0.951246051,0.154637729,0.034520718,0.121211732,0.105084089,0.441707384,0.059096333
615,0.851411278,0.647620912,0.273494935,0.229044554,0.002554424,0.120810732,0.071580733,0.160589725,0.516979594
616,0.041852878,0.306054115,0.145675481,0.315891467,0.621948756,0.237524049,0.801769162,0.921217644,0.935444809
617,0.202480195,0.283403214,0.21320943,0.610201092,0.982244831,0.355099452,0.848239319,0.410479291,0.341909652
618,0.234515338,0.679936056,0.916336489,0.435371767,0.443788347,0.362876709,0.537773121,0.201626003,0.142854269
619,0.263510609,0.686413979,0.804654668,0.338593017,0.147966281,0.762266806,0.871240959,0.070025786,0.722435285
620,0.772216551,0.305546198,0.1677253,0.821228852,0.293080829,0.922575693,0.418075465,0.290629662,0.283808473
621,0.807588721,0.671392637,0.977869762,0.472208209,0.798239429,0.964623125,0.583114126,0.84683194,0.779689987
622,0.000893501,0.764802991,0.475772049,0.811123675,0.809757659,0.636377089,0.412322161,0.231064908,0.537354396
623,0.829342673,0.883961228,0.768834952,0.706726155,0.774215705,0.441045478,0.200258709,0.860605089,0.186424217
624,0.896463194,0.982173788,0.010155569,0.935599953,0.620136284,0.358175903,0.220525293,0.328740199,0.340295116
625,0.619630633,0.59262576,0.276130747,0.668421514,0.578933226,0.551304961,0.449819281,0.339830716,0.254701992
626,0.862363904,0.611343413,0.359557046,0.411649902,0.655823463,0.235197428,0.54506572,0.258433585,0.385415554
627,0.829947882,0.600381284,0.41206092,0.908001014,0.41044448,0.782268264,0.28841966,0.055896389,0.058370134
628,0.427471179,0.965988995,0.692220222,0.407990641,0.680228033,0.634963252,0.170462328,0.112746994,0.745978816
629,0.138998663,0.816999943,0.512616172,0.552371453,0.631090363,0.651537995,0.072239463,0.188910909,0.75702308
630,0.765307777,0.509919964,0.143074815,0.821895484,0.355122128,0.804552781,0.454702246,0.781267251,0.823407982
631,0.028752287,0.476154816,0.377355659,0.471783795,0.887432213,0.474655483,0.456327996,0.198652758,0.347197979
632,0.487624826,0.800893611,0.005733681,0.627326586,0.778316411,0.081635619,0.372186442,0.363900659,0.192396673
633,0.886838164,0.242130015,0.511032772,0.149394851,0.483496335,0.935258342,0.841936086,0.001089313,0.583501015
634,0.870353919,0.567581105,0.905447815,0.278547279,0.283014853,0.044973997,0.255199649,0.028609613,0.977263975
635,0.120172619,0.899906017,0.518738819,0.864869894,0.251505244,0.663574677,0.138786043,0.474397667,0.605548327
636,0.174095976,0.533562878,0.349076939,0.76173924,0.605767868,0.16556606,0.269187288,0.262734254,0.603312033
637,0.332136814,0.294998748,0.613222589,0.496286552,0.792210589,0.886377767,0.361427997,0.717879256,0.669177524
638,0.823825269,0.441428886,0.727953585,0.102503147,0.645916166,0.92031947,0.14745881,0.844918508,0.761872887
639,0.225004865,0.344958796,0.064649038,0.115566234,0.087711507,0.736559005,0.924695222,0.889149205,0.718986045
640,0.386747463,0.564162112,0.558269751,0.448463151,0.424001717,0.157610349,0.948472716,0.160423758,0.083248107
641,0.758362291,0.280895668,0.458872312,0.565249376,0.022535312,0.274772938,0.540907577,0.730109967,0.099787474
642,0.936004069,0.002815355,0.041845969,0.476601778,0.335140774,0.367697812,0.986277653,0.655658048,0.570667547
643,0.296781486,0.387641797,0.964066004,0.52017122,0.437632827,0.248089586,0.903541642,0.257623411,0.891521881
644,0.731485497,0.762399074,0.509025173,0.205747921,0.277662282,0.927301323,0.419412865,0.075642167,0.891999289
645,0.224337342,0.275430465,0.857289135,0.392661049,0.757357597,0.850918151,0.909192274,0.432693102,0.439474888
646,0.539828935,0.278069588,0.9940735,0.401295521,0.364359597,0.394452524,0.449021376,0.655493745,0.045766594
647,0.325139255,0.725137651,0.398449754,0.283487395,0.734824225,0.326316593,0.472921901,0.558319302,0.811069823
648,0.394640248,0.135105591,0.920936934,0.827501011,0.946151609,0.386192408,0.792127343,0.418472599,0.634323273
649,0.103559594,0.61128084,0.724700299,0.27618286,0.726979349,0.833812415,0.830454512,0.381982672,0.85145263
650,0.652880502,0.405216104,0.430940295,0.657268036,0.239064208,0.982571435,0.28741935,0.992202631,0.842910024
651,0.213978567,0.389177336,0.622915488,0.700314002,0.211662915,0.862501115,0.629771445,0.964970699,0.757992459
652,0.708794601,0.379346869,0.791082208,0.26366261,0.774353934,0.174186933,0.30833225,0.952294629,0.344115544
653,0.936838575,0.877984811,0.101216316,0.428332355,0.028817599,0.281419808,0.16049064,0.479629755,0.159048492
654,0.616495104,0.848969544,0.340737358,0.286165469,0.728154982,0.872300793,0.492936364,0.830144253,0.082552024
655,0.367870762,0.927832116,0.960559678,0.021034649,0.384468848,0.884816349,0.697099464,0.942012102,0.386740578
656,0.956681449,0.365458269,0.879001188,0.768321449,0.562954469,0.893588588,0.733828027,0.851068589,0.696082507
657,0.99149746,0.289845068,0.980068147,0.267236475,0.924545784,0.549411271,0.453965953,0.351358971,0.24546128
658,0.50195852,0.320440935,0.647863084,0.455931498,0.387435116,0.826552789,0.43731175,0.478443538,0.939213417
659,0.558176584,0.927070194,0.636470642,0.479168323,0.719607552,0.493289811,0.693843312,0.399352564,0.484170455
660,0.199247348,0.763757367,0.106233925,0.283438681,0.074389638,0.727292041,0.701550354,0.529617727,0.588797503
661,0.162681819,0.02764223,0.847254805,0.918799053,0.502056365,0.014145811,0.949015866,0.453240194,0.24178975
662,0.200568391,0.51120074,0.486141487,0.743011288,0.958668547,0.730692904,0.286195261,0.187786939,0.824476176
663,0.912371302,0.756493226,0.231897144,0.119236393,0.773746622,0.044708244,0.324211184,0.858932036,0.644159275
664,0.393437963,0.479364219,0.197672122,0.910302673,0.84962449,0.192002968,0.931676352,0.928576484,0.894733998
665,0.629318068,0.032516482,0.55858408,0.055624757,0.935818903,0.708107723,0.657672005,0.190900547,0.500025572
666,0.448463448,0.155382788,0.444514796,0.846440999,0.962125181,0.691027907,0.294882436,0.649121531,0.803644316
667,0.561075377,0.85014872,0.718317143,0.025775852,0.446450056,0.192477131,0.908614158,0.874428802,0.60500671
668,0.702808081,0.896723147,0.749752789,0.152345945,0.368925957,0.550031904,0.297953316,0.336062446,0.922929062
669,0.321520249,0.210258601,0.753055418,0.258205876,0.453904335,0.367710013,0.151215511,0.076584002,0.590158462
670,0.156858678,0.154627307,0.128081571,0.567331049,0.674831252,0.7425994,0.97629539,0.074219967,0.24521567
671,0.617787919,0.744434878,0.671679039,0.580416755,0.145444928,0.710529632,0.393181013,0.855808371,0.603293857
672,0.151026817,0.822638231,0.507922407,0.195774137,0.77099122,0.066941205,0.18942334,0.919013958,0.559171322
673,0.224609537,0.472922719,0.571999355,0.287706366,0.645954065,0.763254294,0.731948883,0.444806025,0.518547212
674,0.071244657,0.511828405,0.508724372,0.121139289,0.971149313,0.606496799,0.799665512,0.762710318,0.67334883
675,0.536057612,0.611119514,0.88421021,0.27633118,0.236016192,0.782594264,0.555723264,0.577955822,0.071109454
676,0.15787116,0.451417075,0.924533584,0.382545119,0.451092523,0.42662966,0.785862183,0.343386789,0.575903251
677,0.432819774,0.240226836,0.540171524,0.185564568,0.159160085,0.95152756,0.659929683,0.276582671,0.621586969
678,0.595307123,0.678681224,0.553338281,0.924812347,0.144715115,0.709397178,0.743620791,0.353036435,0.653060936
679,0.149740603,0.838301044,0.16596926,0.217827857,0.527106204,0.020254175,0.684781531,0.310612785,0.353538435
680,0.302383678,0.022188657,0.743320549,0.585998403,0.253906844,0.41004246,0.474819236,0.748106342,0.189617754
681,0.736289937,0.996749511,0.619434342,0.946672768,0.489143727,0.236423977,0.492054929,0.703142963,0.634632973
682,0.916386522,0.958030392,0.988707252,0.993985471,0.533315873,0.934616008,0.72950467,0.047358937,0.716322913
683,0.291103288,0.408013417,0.298438047,0.739547892,0.9589931,0.84990359,0.274652085,0.083189792,0.246625101
684,0.7688255,0.899433851,0.612384668,0.676034671,0.266418921,0.098036313,0.532194543,0.53201315,0.761213592
685,0.545181762,0.873728817,0.231026115,0.147691876,0.603049732,0.978072475,0.737855334,0.951633434,0.277972783
686,0.719019929,0.666770765,0.818528653,0.150649524,0.035718749,0.950973618,0.205039436,0.644046035,0.832990488
687,0.027747995,0.246622809,0.088060493,0.365094154,0.313508394,0.229594962,0.804433013,0.778262208,0.869211417
688,0.425698772,0.083877907,0.751305975,0.595590295,0.810477313,0.988085619,0.926694403,0.528005487,0.464209226
689,0.906390335,0.136457757,0.700931418,0.462950055,0.142700645,0.53576563,0.18086728,0.48269911,0.706740791
690,0.748271604,0.182222223,0.496482991,0.60709565,0.961672966,0.006169512,0.196279732,0.311053078,0.609160162
691,0.296654355,0.979227294,0.722171179,0.926746048,0.614679241,0.768867063,0.642230585,0.220282221,0.969136041
692,0.976897348,0.202880472,0.252041456,0.085846046,0.284211747,0.935008056,0.472167584,0.420854737,0.117991072
693,0.306550986,0.694872262,0.862190521,0.609077713,0.407881533,0.928356577,0.620406669,0.361749467,0.288915666
694,0.299545728,0.144542169,0.652874044,0.984760793,0.438268441,0.658373068,0.251524449,0.504641046,0.161745219
695,0.510570965,0.481241015,0.902512704,0.097374731,0.575765353,0.483505261,0.097439493,0.821039342,0.695677534
696,0.111559179,0.653643334,0.449722735,0.554165229,0.512849515,0.911646314,0.26071364,0.823803131,0.959817064
697,0.676788329,0.61032809,0.833658205,0.130133836,0.929055067,0.35078304,0.624651968,0.981069801,0.585483376
698,0.468161905,0.650136648,0.099703567,0.276303788,0.20361528,0.538173613,0.898518104,0.213541792,0.971893151
699,0.168215607,0.389309842,0.202140812,0.47550279,0.104686378,0.315204885,0.717199552,0.044088779,0.303896027
700,0.777674516,0.176199818,0.047355685,0.471185446,0.321688153,0.394117031,0.475200311,0.33469333,0.070510532
701,0.839544876,0.707917969,0.311617016,0.217900277,0.371320439,0.14614004,0.921649296,0.040109498,0.726733128
702,0.079888401,0.034715684,0.691386818,0.858089781,0.412506693,0.156106855,0.197838057,0.257656631,0.433204019
703,0.757258789,0.535035352,0.56138762,0.70948269,0.201705667,0.562689804,0.965838107,0.028618567,0.391109768
704,0.683699542,0.130203552,0.266381295,0.747931616,0.87902544,0.119939557,0.184078989,0.162386907,0.998493985
705,0.083812724,0.136926556,0.975322773,0.693904842,0.449468441,0.932295567,0.509061974,0.690543257,0.946892919
706,0.784805911,0.615093803,0.812018247,0.411047662,0.877289166,0.192437296,0.700904482,0.955071119,0.485159298
707,0.325251917,0.85494597,0.857984508,0.948804198,0.206465503,0.91044586,0.762604961,0.005290055,0.705828592
708,0.082474844,0.858545502,0.484908638,0.008325816,0.230329025,0.411124237,0.516816625,0.267283034,0.225553954
709,0.998765315,0.133987291,0.359825903,0.135467302,0.446941475,0.618089636,0.4219408,0.138385027,0.191232361
710,0.031154417,0.984429997,0.718374385,0.422767137,0.56054769,0.534597409,0.856446574,0.129965297,0.635207189
711,0.472346665,0.068515695,0.403257426,0.897256464,0.753663209,0.407012555,0.707160096,0.839995404,0.524791143
712,0.003228163,0.624563622,0.077012476,0.885598418,0.725756068,0.176436015,0.564376473,0.748661953,0.851406918
713,0.110534533,0.170413005,0.315832525,0.69759414,0.881581803,0.441142007,0.066752453,0.725670008,0.413714329
714,0.965074512,0.65452071,0.96517844,0.988948896,0.856471436,0.202304283,0.586289853,0.098300603,0.905542946
715,0.958285453,0.256535255,0.848573474,0.576358761,0.912951328,0.944658508,0.519030195,0.232525541,0.438648076
716,0.125456821,0.78454076,0.579715186,0.51342297,0.933789759,0.666061502,0.64321646,0.698192399,0.025252632
717,0.670564922,0.065590614,0.537284208,0.359243351,0.282161542,0.176684077,0.904745867,0.736665985,0.823866602
718,0.398690829,0.811535134,0.242424747,0.839946385,0.350672939,0.619886778,0.650533743,0.887833221,0.525678168
719,0.236327199,0.238016888,0.715163646,0.268273352,0.379911051,0.441739763,0.077312416,0.316749153,0.754471349
720,0.29230047,0.815765589,0.448892366,0.18362957,0.546452908,0.268614931,0.85233283,0.128431674,0.421964575
721,0.326705413,0.707490703,0.976913599,0.493785916,0.041793373,0.936098,0.762386843,0.792169598,0.305138569
722,0.413463195,0.843679481,0.380916021,0.841171767,0.620025667,0.811087584,0.386970044,0.111423238,0.266135421
723,0.653151631,0.287091202,0.046317286,0.24700125,0.508543165,0.038628902,0.932221264,0.097470459,0.973233132
724,0.004158981,0.812469125,0.828689417,0.743565333,0.580498353,0.097572846,0.611527506,0.283637761,0.12851938
725,0.611278123,0.982986767,0.049548084,0.151701637,0.794759275,0.749039497,0.152923864,0.076601367,0.592951525
726,0.53500083,0.063377753,0.988918445,0.521545573,0.843187709,0.176321533,0.107383231,0.266161772,0.147417265
727,0.318793664,0.825667019,0.741608578,0.389858065,0.608129635,0.519601476,0.626935301,0.043351915,0.491135168
728,0.440611401,0.546789512,0.952405381,0.749988294,0.067735061,0.120144464,0.233257634,0.75135187,0.876445694
729,0.551218036,0.69138368,0.278670405,0.32659097,0.579831537,0.303648023,0.036284088,0.213862891,0.630505707
730,0.044243365,0.357911283,0.113695196,0.436172617,0.983837146,0.880649935,0.267395913,0.555721635,0.482237352
731,0.558474723,0.672015059,0.334147865,0.345276185,0.232866118,0.483567793,0.590563734,0.847127596,0.83144865
732,0.277063413,0.426737795,0.931028401,0.20910784,0.067230546,0.915857534,0.536090341,0.869597098,0.132424401
733,0.312444794,0.509239312,0.3003478,0.788544297,0.804884768,0.170908906,0.405913789,0.787095315,0.080241209
734,0.364604751,0.444403446,0.270456821,0.412324027,0.100679016,0.91181385,0.581631772,0.904741893,0.677790059
735,0.154596125,0.02829964,0.289328115,0.587401094,0.132780611,0.123776311,0.672240554,0.586892383,0.245746671
736,0.856711172,0.52391537,0.148323889,0.890807736,0.14131614,0.48307135,0.355411708,0.777698531,0.985615425
737,0.297111953,0.573240463,0.807449266,0.961318575,0.966842326,0.412792528,0.668053079,0.767722185,0.716958201
738,0.332839822,0.012607878,0.317883621,0.945221456,0.302104838,0.6991126,0.126209453,0.56183512,0.236733916
739,0.248244973,0.682038323,0.74246491,0.249167437,0.220960881,0.574435586,0.518216557,0.120909857,0.434727661
740,0.953654691,0.038994043,0.347074687,0.656885853,0.566594966,0.571653346,0.184735724,0.257175988,0.515523405
741,0.758276057,0.738250324,0.165474871,0.0351815,0.731945422,0.145772493,0.308003071,0.148362754,0.231802924
742,0.432284965,0.026944737,0.422927173,0.013162972,0.497773982,0.028161327,0.997105843,0.986278077,0.996198389
743,0.870302088,0.097797952,0.221198435,0.322216114,0.202035549,0.134720434,0.063229308,0.704094001,0.645524497
744,0.317168573,0.206826439,0.993802652,0.109308697,0.878326737,0.329944188,0.936423587,0.01729024,0.859652636
745,0.101715888,0.318277983,0.509541956,0.543262076,0.632501627,0.608322995,0.80011961,0.326697747,0.508959499
746,0.335426683,0.216807994,0.64910045,0.163728265,0.482511863,0.417559884,0.061840526,0.301196702,0.564003765
